,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
6104,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1,1,1,GOLD,760
6106,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0,0,2,GOLD,414
6107,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0,0,3,PLATINUM,811
6109,581,Germany,Female,26,3,105099.45,1,1,1,184520.0,1,1,5,DIAMOND,877
6112,462,Germany,Male,34,1,94682.56,2,1,0,138478.2,0,0,5,PLATINUM,747
6125,501,Germany,Female,34,7,93244.42,1,0,1,199805.63,0,0,2,PLATINUM,354
6129,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0,0,2,SILVER,593
6130,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0,0,1,GOLD,506
6133,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0,0,5,PLATINUM,910
6143,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0,0,1,SILVER,974
6147,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0,0,5,SILVER,516
6150,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1,1,1,SILVER,658
6154,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0,0,5,PLATINUM,721
6159,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1,1,1,DIAMOND,518
6163,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,0,0,2,PLATINUM,645
6164,710,Germany,Male,58,7,170113.0,2,0,1,10494.64,0,0,5,DIAMOND,916
6172,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1,1,4,SILVER,934
6174,608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0,0,5,PLATINUM,672
6176,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0,0,3,SILVER,843
6177,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1,1,5,SILVER,782
6178,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0,0,1,PLATINUM,251
6179,591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0,0,5,PLATINUM,940
6185,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0,0,5,PLATINUM,504
6188,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1,1,5,GOLD,787
6189,714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0,0,4,SILVER,235
6193,689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0,0,5,SILVER,730
6197,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1,1,1,SILVER,783
6198,573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0,0,5,SILVER,603
6200,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0,0,1,PLATINUM,580
6211,502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0,0,1,DIAMOND,674
6213,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0,0,5,PLATINUM,770
6214,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0,0,3,PLATINUM,784
6225,598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0,0,5,DIAMOND,375
6226,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1,1,5,DIAMOND,655
6228,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0,0,5,DIAMOND,995
6231,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1,1,1,SILVER,336
6232,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1,1,3,GOLD,312
6241,775,Germany,Female,33,1,118897.1,2,1,1,26362.4,0,0,2,SILVER,253
6242,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0,0,1,GOLD,629
6243,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0,0,4,DIAMOND,301
6252,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0,0,1,GOLD,709
6253,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1,1,3,GOLD,549
6254,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,0,1,PLATINUM,995
6255,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,1,1,DIAMOND,579
6257,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,0,5,SILVER,560
6259,585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0,0,3,DIAMOND,972
6264,690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,0,3,DIAMOND,652
6267,705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1,1,4,DIAMOND,866
6274,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1,1,4,DIAMOND,846
6276,554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1,1,1,DIAMOND,415
6280,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,0,3,SILVER,921
6285,850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0,0,5,GOLD,791
6294,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0,0,5,GOLD,587
6301,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,0,2,DIAMOND,883
6303,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1,1,1,SILVER,423
6305,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0,0,3,PLATINUM,445
6307,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,0,5,PLATINUM,267
6308,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1,1,2,PLATINUM,324
6312,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,0,2,DIAMOND,790
6318,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1,1,5,DIAMOND,285
6319,642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0,0,5,PLATINUM,893
6325,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1,1,5,SILVER,431
6329,727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0,0,2,GOLD,647
6331,629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0,0,3,GOLD,556
6336,536,Germany,Female,35,4,121520.36,1,0,0,77178.42,0,0,3,DIAMOND,881
6338,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0,0,3,GOLD,802
6341,807,Germany,Female,40,1,134590.21,1,1,1,46253.65,0,0,3,GOLD,779
6346,551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1,1,2,DIAMOND,713
6347,637,Germany,Male,35,8,147127.81,2,1,1,84760.7,0,0,2,GOLD,792
6350,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0,0,3,PLATINUM,910
6359,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1,1,3,PLATINUM,760
6360,413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0,0,1,PLATINUM,827
6361,416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0,0,1,DIAMOND,974
6366,683,Germany,Male,73,9,124730.26,1,1,1,51999.5,0,0,2,PLATINUM,327
6380,603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1,1,2,PLATINUM,833
6385,606,Germany,Female,32,1,106301.85,2,0,1,59061.25,0,0,3,GOLD,469
6388,753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1,1,2,SILVER,290
6393,593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0,0,3,GOLD,814
6394,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0,0,4,PLATINUM,322
6395,741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0,0,3,SILVER,283
6396,684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,0,5,SILVER,387
6399,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1,1,1,DIAMOND,490
6403,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1,1,4,SILVER,614
6407,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1,1,1,PLATINUM,709
6411,672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0,0,2,DIAMOND,466
6412,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1,1,5,PLATINUM,813
6420,606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0,0,4,SILVER,765
6428,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1,1,2,DIAMOND,265
6432,615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0,0,4,PLATINUM,676
6436,623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0,0,2,DIAMOND,343
6444,693,Germany,Female,37,6,95900.04,1,1,1,38196.24,0,0,5,DIAMOND,936
6449,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1,1,5,DIAMOND,235
6453,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0,0,4,SILVER,459
6459,606,Germany,Male,45,5,63832.43,1,1,1,93707.8,0,0,5,SILVER,940
6464,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1,1,2,PLATINUM,792
6466,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1,1,3,PLATINUM,287
6470,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0,0,2,DIAMOND,866
6472,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1,1,1,DIAMOND,907
6475,497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1,1,2,PLATINUM,334
6481,606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0,0,4,SILVER,819
6483,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0,0,3,PLATINUM,699
6485,640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0,0,5,DIAMOND,412
6492,753,Germany,Female,35,5,82453.96,2,0,0,18254.75,0,0,3,DIAMOND,917
6495,617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1,1,3,PLATINUM,994
6496,595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1,1,4,DIAMOND,666
6503,455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0,0,5,GOLD,932
6505,596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1,1,2,DIAMOND,912
6508,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,1,1,DIAMOND,411
6509,738,Germany,Female,40,1,115409.18,2,0,0,180456.8,0,0,5,GOLD,925
6517,628,Germany,Female,51,9,155903.82,2,1,1,71159.84,0,0,5,SILVER,597
6519,669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1,1,2,PLATINUM,440
6521,700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0,0,5,GOLD,862
6524,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1,1,4,DIAMOND,467
6530,511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0,0,4,DIAMOND,567
6540,571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0,0,5,DIAMOND,294
6543,814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0,0,2,PLATINUM,545
6550,637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1,1,2,DIAMOND,416
6552,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,0,2,GOLD,633
6553,638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1,1,2,DIAMOND,663
6556,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1,1,4,GOLD,995
6559,533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0,0,2,SILVER,975
6561,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,1,5,DIAMOND,938
6563,643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0,0,5,SILVER,908
6564,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,1,1,PLATINUM,696
6566,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0,0,3,DIAMOND,236
6568,724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0,0,2,SILVER,565
6569,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,1,3,SILVER,438
6573,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,0,3,DIAMOND,962
6574,785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0,0,5,SILVER,237
6575,794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,1,1,GOLD,442
6577,687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,0,5,DIAMOND,827
6580,527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,0,4,SILVER,617
6581,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,1,4,PLATINUM,785
6583,727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0,0,5,PLATINUM,279
6584,671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0,0,2,PLATINUM,873
6586,643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0,0,4,PLATINUM,762
6589,498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0,0,5,PLATINUM,662
6593,655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0,0,5,DIAMOND,338
6601,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1,1,5,DIAMOND,752
6602,761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0,0,2,GOLD,815
6607,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,0,2,SILVER,868
6617,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0,0,1,GOLD,664
6618,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,0,3,SILVER,945
6639,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0,0,3,DIAMOND,666
6644,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,0,2,GOLD,537
6650,758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0,0,3,DIAMOND,824
6653,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,0,5,DIAMOND,845
6656,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,0,1,GOLD,504
6659,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,0,4,GOLD,453
6663,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,0,2,GOLD,687
6687,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0,0,5,GOLD,912
6690,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0,0,4,PLATINUM,927
6694,651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,0,4,SILVER,403
6702,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1,1,2,SILVER,311
6703,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1,1,4,DIAMOND,393
6704,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1,1,3,DIAMOND,304
6707,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1,1,4,PLATINUM,697
6709,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1,1,1,PLATINUM,617
6711,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,0,1,DIAMOND,940
6721,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0,0,5,DIAMOND,914
6723,699,Germany,Female,51,2,92246.14,2,0,1,91346.03,0,0,5,PLATINUM,268
6725,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0,0,1,DIAMOND,352
6728,804,Germany,Female,33,10,138335.96,1,1,1,80483.76,0,0,4,SILVER,442
6729,454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1,1,3,DIAMOND,445
6738,573,Germany,Male,35,9,134498.54,2,1,1,119924.8,0,0,3,GOLD,479
6740,670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0,0,2,GOLD,748
6743,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1,1,2,SILVER,266
6766,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1,1,4,DIAMOND,899
6771,747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0,0,5,GOLD,942
6778,679,Germany,Female,50,6,132598.38,2,1,1,184017.98,0,0,2,SILVER,1000
6784,728,Germany,Female,32,9,127772.1,2,1,1,152643.48,0,0,5,DIAMOND,658
6788,825,Germany,Male,37,6,118050.79,1,0,1,52301.15,0,0,5,SILVER,822
6791,600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0,0,5,GOLD,877
6793,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1,1,2,GOLD,676
6797,693,Germany,Male,46,2,104763.41,1,1,1,62368.33,0,0,5,GOLD,872
6808,709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0,0,2,DIAMOND,488
6810,546,Germany,Female,42,9,86351.85,2,1,0,57380.13,0,0,2,GOLD,544
6812,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1,1,2,DIAMOND,930
6813,481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0,0,5,PLATINUM,530
6822,669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0,0,1,DIAMOND,316
6828,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0,0,3,SILVER,932
6831,469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1,1,4,GOLD,642
6832,594,Germany,Female,21,2,87096.82,2,1,0,168186.11,0,0,1,SILVER,923
6839,724,Germany,Male,36,6,94615.11,2,1,1,10627.21,0,0,3,GOLD,607
6841,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0,0,3,PLATINUM,276
6845,465,Germany,Male,24,5,117154.9,1,1,1,127744.02,0,0,3,GOLD,532
6851,527,Germany,Female,39,9,96748.89,2,1,0,94711.43,0,0,2,SILVER,534
6857,546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1,1,3,PLATINUM,579
6858,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0,0,4,DIAMOND,513
6860,727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1,1,5,PLATINUM,346
6864,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1,1,5,PLATINUM,593
6865,736,Germany,Female,26,0,84587.9,1,0,1,188037.76,0,0,5,DIAMOND,879
6870,850,Germany,Female,36,0,136980.23,2,1,1,99019.65,0,0,5,SILVER,416
6871,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1,1,2,SILVER,981
6886,733,Germany,Male,45,2,113939.36,2,1,0,3218.71,0,0,1,PLATINUM,995
6891,754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1,1,5,DIAMOND,671
6895,610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1,1,1,GOLD,441
6903,584,Germany,Female,41,3,88594.93,1,1,0,178997.89,0,0,3,SILVER,822
6904,744,Germany,Male,29,6,123737.04,2,1,0,141558.04,0,0,3,DIAMOND,916
6911,705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1,1,2,PLATINUM,674
6915,658,Germany,Male,31,2,77082.65,2,0,0,13482.28,0,0,4,PLATINUM,620
6917,649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0,0,3,GOLD,536
6925,659,Germany,Male,29,9,82916.48,1,1,1,84133.48,0,0,5,SILVER,652
6929,628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1,1,4,SILVER,887
6941,501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0,0,5,PLATINUM,629
6942,431,Germany,Male,42,8,120822.86,2,1,0,126153.24,0,0,5,GOLD,712
6944,850,Germany,Male,36,7,102800.72,1,1,1,87352.43,0,0,1,DIAMOND,471
6945,554,Germany,Female,31,6,135470.9,1,1,0,107074.81,0,0,3,DIAMOND,382
6949,766,Germany,Male,37,2,99660.13,2,0,1,147700.78,0,0,2,GOLD,498
6953,574,Germany,Male,35,5,163856.76,1,1,1,15118.2,0,0,5,PLATINUM,679
6962,677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0,0,3,GOLD,754
6968,510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0,0,5,DIAMOND,769
6970,696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0,0,3,PLATINUM,601
6973,659,Germany,Male,39,8,106259.63,2,1,1,198103.32,0,0,3,PLATINUM,296
6980,644,Germany,Female,34,10,122196.99,2,1,1,182099.71,0,0,4,DIAMOND,530
6981,572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1,1,5,GOLD,368
6991,518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1,1,3,DIAMOND,586
7001,681,Germany,Male,48,5,139714.4,2,0,0,73066.72,0,0,3,GOLD,541
7002,564,Germany,Female,32,10,139875.2,2,1,0,15378.23,0,0,1,SILVER,737
7003,646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1,1,3,SILVER,661
7008,635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1,1,3,PLATINUM,958
7018,805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1,1,2,GOLD,246
7023,524,Germany,Male,29,9,144287.6,2,1,0,32063.3,0,0,3,PLATINUM,311
7024,624,Germany,Female,45,5,151855.33,1,1,0,68794.15,0,0,5,GOLD,335
7027,464,Germany,Male,37,4,155994.15,1,0,0,143665.44,0,0,4,PLATINUM,772
7028,718,Germany,Male,26,7,147527.03,1,0,0,51099.56,0,0,4,PLATINUM,955
7034,465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1,1,2,SILVER,954
7036,540,Germany,Male,37,3,129965.18,1,0,0,19374.08,0,0,5,SILVER,502
7037,568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1,1,2,DIAMOND,525
7039,523,Germany,Male,60,1,163894.35,1,0,1,57061.71,0,0,1,DIAMOND,309
7043,595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0,0,5,SILVER,357
7046,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0,0,1,GOLD,683
7053,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1,1,2,SILVER,434
7057,818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0,0,1,SILVER,726
7059,669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0,0,5,DIAMOND,404
7061,603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0,0,2,PLATINUM,669
7063,580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0,0,5,DIAMOND,756
7068,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,1,5,DIAMOND,241
7074,682,Germany,Male,36,5,72373.62,2,1,0,36895.99,0,0,2,GOLD,505
7077,649,Germany,Male,24,7,101195.23,1,0,0,133091.32,0,0,2,SILVER,536
7079,595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0,0,2,DIAMOND,632
7080,628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1,1,2,SILVER,573
7084,805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1,1,2,SILVER,682
7091,600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1,1,4,PLATINUM,591
7093,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1,1,1,DIAMOND,785
7095,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1,1,5,DIAMOND,645
7098,621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1,1,3,SILVER,387
7103,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1,1,2,DIAMOND,492
7107,711,Germany,Female,45,1,97486.15,2,1,0,50610.62,0,0,4,GOLD,841
7112,670,Germany,Female,35,2,79585.96,1,0,1,198802.9,0,0,1,PLATINUM,817
7116,588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1,1,3,PLATINUM,959
7124,596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0,0,1,GOLD,873
7130,599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0,0,3,DIAMOND,541
7137,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0,0,5,DIAMOND,266
7138,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1,1,1,DIAMOND,886
7141,755,Germany,Female,38,1,82083.52,1,0,1,10333.78,0,0,4,DIAMOND,447
7144,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1,1,3,GOLD,641
7155,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1,1,2,GOLD,692
7156,632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0,0,1,SILVER,289
7158,434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1,1,3,GOLD,629
7160,640,Germany,Male,23,3,72012.76,1,1,0,161333.13,0,0,2,DIAMOND,599
7164,780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0,0,5,PLATINUM,581
7165,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1,1,1,SILVER,947
7171,637,Germany,Male,30,6,122641.56,2,1,0,65618.01,0,0,4,SILVER,816
7176,495,Germany,Male,39,8,120252.02,2,1,1,10160.23,0,0,1,GOLD,781
7177,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0,0,1,DIAMOND,908
7182,692,Germany,Male,49,6,110540.43,2,0,1,107472.99,0,0,1,PLATINUM,891
7184,720,Germany,Male,23,0,187861.18,2,1,1,104120.17,0,0,4,GOLD,664
7185,777,Germany,Male,44,3,124655.59,2,0,1,79792.3,0,0,4,GOLD,372
7190,597,Germany,Male,52,8,83693.34,2,1,1,161083.53,0,0,3,GOLD,603
7193,621,Germany,Female,34,2,91258.52,2,1,0,44857.4,0,0,2,DIAMOND,607
7201,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,1,1,PLATINUM,432
7206,753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0,0,3,DIAMOND,482
7208,547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0,0,2,SILVER,837
7213,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1,1,5,PLATINUM,760
7215,548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,0,4,DIAMOND,315
7223,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1,1,4,SILVER,665
7225,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0,0,5,SILVER,534
7226,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0,0,1,SILVER,258
7232,679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0,0,4,SILVER,791
7239,580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,1,4,GOLD,799
7245,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,0,3,GOLD,898
7247,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,1,1,GOLD,686
7251,724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0,0,5,PLATINUM,376
7252,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0,0,1,SILVER,433
7256,821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0,0,4,GOLD,369
7258,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1,1,3,SILVER,313
7267,507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0,0,2,PLATINUM,473
7268,606,Germany,Female,27,6,172310.33,1,0,1,111448.92,0,0,4,DIAMOND,232
7269,655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1,1,2,SILVER,573
7270,697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0,0,4,DIAMOND,639
7271,504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0,0,4,GOLD,809
7277,756,Germany,Male,32,0,109528.16,2,1,1,56176.31,0,0,3,GOLD,516
7279,486,Germany,Male,37,1,101438.0,1,0,0,51364.56,0,0,3,PLATINUM,512
7294,653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0,0,1,SILVER,733
7295,648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0,0,4,GOLD,744
7296,663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0,0,1,SILVER,333
7297,613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0,0,3,PLATINUM,290
7300,669,Germany,Male,45,1,123949.75,1,0,0,110881.56,0,0,2,DIAMOND,298
7301,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0,0,1,GOLD,541
7304,679,Germany,Male,58,8,125850.53,2,1,1,87008.17,0,0,2,DIAMOND,572
7315,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0,0,2,DIAMOND,742
