,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
2472,686,France,Male,38,6,149238.97,1,1,1,97825.23,0,0,1,SILVER,816
2474,739,France,Female,37,8,0.0,2,1,0,191557.1,1,1,2,GOLD,829
2475,627,France,Male,32,10,0.0,2,1,0,103287.62,0,0,4,DIAMOND,534
2477,512,France,Female,41,8,145150.28,1,1,0,64869.32,1,1,4,SILVER,358
2478,774,France,Female,41,5,126670.37,1,1,0,102426.06,0,0,4,SILVER,795
2479,652,France,Female,40,8,84390.8,2,0,1,107876.2,0,0,4,SILVER,306
2481,475,France,Female,57,1,0.0,2,1,0,89248.99,0,0,2,GOLD,372
2483,750,France,Male,37,3,0.0,2,1,0,16870.2,0,0,2,SILVER,809
2484,850,France,Male,39,6,96863.13,1,1,1,121681.19,0,0,4,DIAMOND,883
2485,753,France,Female,38,6,142263.45,1,0,1,33730.43,0,0,4,DIAMOND,351
2487,710,France,Female,32,3,0.0,1,1,0,94790.34,0,0,1,SILVER,373
2489,714,France,Male,28,6,122724.37,1,1,1,67057.27,0,0,1,DIAMOND,892
2494,666,France,Male,46,5,123873.19,1,1,1,177844.06,0,0,2,PLATINUM,742
2496,567,France,Female,45,4,0.0,2,0,1,121053.19,0,0,3,GOLD,525
2497,613,France,Male,20,3,0.0,2,1,1,149613.77,0,0,1,GOLD,817
2498,718,France,Male,37,8,0.0,2,1,1,142.81,0,0,5,GOLD,720
2499,614,France,Female,37,8,75150.34,4,0,1,131766.67,1,1,1,GOLD,516
2500,711,France,Male,38,10,0.0,2,0,0,53311.78,0,0,1,DIAMOND,784
2502,527,France,Male,32,0,0.0,1,1,0,109523.88,0,0,3,SILVER,987
2503,476,France,Female,32,6,111871.93,1,0,0,112132.86,0,0,3,GOLD,988
2507,653,France,Male,33,1,0.0,2,0,0,53379.52,0,0,4,PLATINUM,572
2508,677,France,Male,46,2,57037.74,1,1,1,158531.01,0,0,1,GOLD,870
2509,655,France,Female,50,10,0.0,4,1,0,179267.94,1,1,1,GOLD,889
2510,625,France,Female,52,2,79468.96,1,1,1,84606.03,0,0,2,PLATINUM,629
2512,734,France,Male,51,1,118537.47,1,1,1,116912.45,0,0,2,DIAMOND,697
2513,666,France,Male,39,10,0.0,2,1,0,102999.33,0,0,5,SILVER,888
2515,564,France,Male,40,4,0.0,1,1,0,85455.62,1,1,2,GOLD,344
2516,814,France,Female,36,6,0.0,2,1,1,98657.01,0,0,5,SILVER,780
2518,758,France,Female,50,2,95813.76,3,1,1,67944.09,1,1,2,PLATINUM,525
2522,558,France,Male,35,1,0.0,2,0,0,111687.57,0,0,4,DIAMOND,875
2523,756,France,Female,24,1,0.0,2,1,0,184182.25,0,0,5,DIAMOND,896
2525,505,France,Male,34,10,104498.79,1,0,1,126451.14,0,0,3,DIAMOND,244
2527,801,France,Male,42,6,0.0,2,1,1,95804.33,0,0,1,SILVER,361
2528,604,France,Male,26,8,149542.52,2,0,1,197911.52,0,0,1,SILVER,683
2529,716,France,Female,29,10,87946.39,1,1,1,182531.74,0,0,1,GOLD,660
2530,624,France,Female,45,3,68639.57,1,1,0,168002.31,1,1,2,DIAMOND,553
2532,827,France,Female,60,2,0.0,2,0,1,60615.83,0,0,3,DIAMOND,750
2533,606,France,Male,61,5,108166.09,2,0,1,8643.21,0,0,3,DIAMOND,386
2536,691,France,Male,58,3,0.0,1,0,1,194930.3,1,1,2,PLATINUM,974
2537,573,France,Female,33,0,90124.64,1,1,0,137476.71,0,0,5,DIAMOND,574
2541,611,France,Female,61,3,131583.59,4,0,1,66238.23,1,1,3,PLATINUM,755
2545,686,France,Female,43,0,0.0,1,1,1,170072.9,0,0,5,PLATINUM,929
2546,660,France,Male,50,1,0.0,3,1,1,191849.15,1,1,5,SILVER,967
2548,524,France,Male,50,4,0.0,2,1,1,31840.59,1,1,2,SILVER,292
2549,645,France,Female,36,8,0.0,2,1,1,12096.61,1,1,2,PLATINUM,608
2550,850,France,Male,42,0,0.0,2,1,0,44165.84,0,0,2,SILVER,377
2551,537,France,Female,53,3,0.0,1,1,1,91406.62,0,0,4,PLATINUM,238
2555,755,France,Male,38,9,148912.44,1,1,0,80416.16,0,0,3,DIAMOND,416
2557,837,France,Male,26,4,89900.24,2,1,0,175477.03,0,0,2,DIAMOND,265
2562,763,France,Female,58,9,187911.55,1,0,1,35825.18,0,0,5,PLATINUM,871
2563,843,France,Female,27,5,0.0,2,1,1,67494.23,0,0,1,DIAMOND,557
2564,667,France,Female,38,6,144432.04,1,1,1,73963.17,1,1,1,SILVER,403
2565,705,France,Female,50,4,77065.9,2,0,1,145159.26,0,0,4,PLATINUM,726
2567,553,France,Male,42,1,0.0,2,0,0,23822.04,0,0,3,PLATINUM,425
2571,680,France,Male,44,7,108724.98,1,0,1,72330.46,0,0,4,GOLD,973
2572,711,France,Male,58,9,91285.13,2,1,1,26767.85,0,0,3,DIAMOND,949
2578,582,France,Female,32,1,116409.55,1,0,1,152790.92,0,0,4,SILVER,519
2581,704,France,Male,31,0,0.0,2,1,0,183038.33,0,0,1,DIAMOND,349
2582,656,France,Female,46,5,113402.14,2,1,1,138849.06,0,0,4,SILVER,605
2583,712,France,Female,31,7,0.0,2,1,0,170333.38,0,0,4,SILVER,754
2584,748,France,Male,40,0,0.0,1,0,0,60416.76,0,0,4,SILVER,724
2585,724,France,Male,28,9,0.0,2,1,1,100240.2,0,0,2,GOLD,664
2586,691,France,Male,50,6,136953.47,1,1,1,2704.98,0,0,5,PLATINUM,469
2587,563,France,Male,33,8,0.0,2,0,1,68815.05,0,0,5,PLATINUM,983
2588,741,France,Male,32,5,0.0,1,1,1,64839.23,0,0,3,SILVER,485
2589,778,France,Male,44,8,123863.64,1,1,0,144494.94,0,0,1,DIAMOND,830
2595,633,France,Male,29,10,130206.28,1,1,0,184654.87,0,0,5,GOLD,957
2596,833,France,Female,28,4,136674.51,2,0,0,5278.78,0,0,5,GOLD,502
2600,680,France,Female,24,10,0.0,3,1,0,154971.63,1,1,3,SILVER,434
2604,540,France,Male,25,5,116160.23,1,1,0,13411.67,0,0,5,SILVER,906
2606,657,France,Male,32,3,118829.03,2,1,1,73127.61,0,0,2,DIAMOND,343
2607,814,France,Male,31,1,118870.92,1,1,0,101704.19,0,0,3,DIAMOND,400
2608,600,France,Male,32,1,0.0,1,1,1,101986.16,0,0,4,SILVER,324
2609,682,France,Female,46,2,0.0,1,1,1,114442.66,0,0,3,DIAMOND,257
2610,682,France,Male,38,4,107192.38,1,1,1,15669.17,0,0,3,PLATINUM,459
2611,566,France,Male,42,3,108010.78,1,1,1,157486.1,0,0,3,GOLD,509
2613,630,France,Male,26,7,129837.72,2,0,1,197001.15,0,0,1,DIAMOND,716
2615,486,France,Male,63,9,97009.15,1,1,1,85101.0,0,0,1,GOLD,575
2618,498,France,Female,30,1,0.0,2,0,0,135795.53,0,0,5,GOLD,371
2620,603,France,Male,35,6,128993.76,2,1,0,130483.56,0,0,4,DIAMOND,733
2621,551,France,Female,36,5,0.0,1,1,0,183479.12,0,0,4,PLATINUM,960
2623,515,France,Female,28,9,0.0,2,0,0,94141.75,0,0,3,PLATINUM,772
2631,629,France,Male,35,1,172170.36,1,1,1,159777.37,0,0,2,GOLD,230
2633,576,France,Male,41,1,0.0,1,1,1,188274.6,0,0,3,DIAMOND,999
2635,592,France,Female,27,4,0.0,2,1,1,183569.25,0,0,5,PLATINUM,900
2637,647,France,Female,29,0,98263.46,2,1,0,164717.95,0,0,2,GOLD,621
2638,593,France,Male,43,9,0.0,2,1,1,76357.43,0,0,1,DIAMOND,931
2643,632,France,Male,27,4,193125.85,1,1,1,152665.85,0,0,4,GOLD,262
2644,736,France,Male,27,5,51522.75,1,0,1,192131.77,0,0,4,SILVER,562
2645,755,France,Male,23,5,84284.48,2,1,1,62851.6,0,0,5,DIAMOND,453
2647,461,France,Male,51,9,119889.84,1,0,0,56767.67,1,1,1,GOLD,933
2648,745,France,Male,21,4,137910.45,1,1,1,177235.23,0,0,3,PLATINUM,923
2649,616,France,Female,37,6,0.0,2,1,0,86242.18,0,0,2,PLATINUM,850
2650,587,France,Male,33,5,100116.82,1,1,0,34215.58,0,0,5,SILVER,492
2652,601,France,Female,38,0,0.0,2,1,0,165196.65,0,0,4,PLATINUM,657
2654,532,France,Male,44,3,148595.55,1,1,0,74838.64,1,1,1,PLATINUM,955
2657,562,France,Male,29,9,0.0,1,1,1,25858.68,0,0,1,SILVER,512
2659,729,France,Female,62,4,140549.4,1,1,0,30990.16,1,1,3,GOLD,726
2660,767,France,Female,44,2,152509.25,1,1,1,136915.15,0,0,4,GOLD,777
2661,742,France,Female,28,2,191864.51,1,1,0,108457.99,1,1,5,SILVER,489
2662,669,France,Female,44,8,96418.09,1,0,0,131609.48,1,1,3,SILVER,915
2664,586,France,Male,29,3,0.0,2,1,1,142238.54,0,0,2,GOLD,1000
2666,740,France,Female,37,7,0.0,2,1,1,194270.91,0,0,1,DIAMOND,741
2667,584,France,Male,35,3,146311.58,1,1,1,105443.47,0,0,1,GOLD,292
2668,524,France,Male,52,2,87894.26,1,1,0,173899.42,1,1,4,SILVER,771
2669,614,France,Female,19,5,97445.49,2,1,0,122823.34,0,0,5,PLATINUM,596
2670,598,France,Female,64,9,0.0,1,0,1,13181.37,1,1,5,GOLD,753
2672,724,France,Male,34,2,154485.74,2,0,0,78560.64,0,0,1,DIAMOND,518
2673,601,France,Male,50,2,115625.07,1,1,0,185855.21,0,0,5,DIAMOND,666
2674,804,France,Male,25,7,108396.67,1,1,0,128276.95,0,0,1,DIAMOND,399
2677,518,France,Female,38,10,84764.79,1,1,1,162253.9,0,0,4,SILVER,289
2678,819,France,Female,38,10,0.0,2,1,0,30498.7,0,0,3,SILVER,380
2680,625,France,Female,39,5,0.0,2,1,0,32615.21,0,0,2,SILVER,269
2685,679,France,Male,60,6,0.0,2,1,1,77331.77,0,0,4,DIAMOND,421
2687,508,France,Male,44,3,115451.05,2,0,0,67234.33,0,0,5,GOLD,654
2689,414,France,Male,38,8,0.0,1,0,1,77661.12,1,1,4,DIAMOND,258
2691,721,France,Female,37,1,0.0,2,1,0,70810.8,0,0,5,DIAMOND,420
2692,751,France,Male,31,8,0.0,2,0,0,17550.49,0,0,3,SILVER,341
2693,662,France,Male,34,2,0.0,2,0,1,21497.27,0,0,4,GOLD,892
2697,723,France,Male,48,7,0.0,2,1,1,150694.58,0,0,1,PLATINUM,501
2698,586,France,Female,28,5,0.0,3,1,0,170487.4,1,1,2,PLATINUM,471
2700,564,France,Male,31,4,0.0,2,1,0,53520.03,0,0,4,PLATINUM,363
2701,649,France,Female,31,2,0.0,2,1,0,15200.61,0,0,5,DIAMOND,993
2702,622,France,Female,30,4,107879.04,1,0,1,196894.62,0,0,5,GOLD,623
2704,718,France,Male,27,2,0.0,2,0,0,26229.24,0,0,1,PLATINUM,538
2706,696,France,Male,22,9,149777.0,1,1,1,198032.93,0,0,3,PLATINUM,873
2707,637,France,Female,38,3,104339.56,1,0,0,119882.86,0,0,5,PLATINUM,361
2709,592,France,Male,37,4,212692.97,1,0,0,176395.02,0,0,1,GOLD,232
2711,608,France,Female,28,9,0.0,2,1,1,125062.02,0,0,4,GOLD,397
2714,665,France,Female,55,8,136354.16,1,1,1,93769.89,0,0,4,GOLD,940
2715,649,France,Male,38,1,122214.0,1,0,1,88965.46,0,0,3,DIAMOND,591
2716,695,France,Male,45,3,0.0,2,1,1,30793.61,0,0,1,PLATINUM,364
2718,788,France,Female,39,3,135139.33,1,0,1,113086.08,0,0,1,SILVER,444
2722,544,France,Female,32,9,110728.39,1,1,1,14559.62,0,0,1,SILVER,629
2723,614,France,Female,41,8,121558.46,1,1,1,598.8,0,0,5,SILVER,698
2725,471,France,Female,58,4,114713.57,1,1,1,36315.03,0,0,1,PLATINUM,904
2729,667,France,Male,23,1,0.0,2,1,0,91573.19,0,0,3,SILVER,474
2731,670,France,Female,33,7,0.0,2,1,1,88187.81,0,0,2,DIAMOND,241
2733,571,France,Male,32,5,131354.25,1,1,0,125256.53,0,0,1,PLATINUM,607
2737,472,France,Male,31,4,58662.92,2,0,1,73322.0,0,0,1,GOLD,437
2739,625,France,Male,45,7,137555.44,1,0,0,124607.7,0,0,3,SILVER,622
2741,535,France,Female,38,8,0.0,2,1,0,136620.64,0,0,1,DIAMOND,272
2742,649,France,Female,41,2,125785.23,1,1,1,70523.92,0,0,4,PLATINUM,880
2743,689,France,Male,22,4,136444.25,1,1,0,51980.25,1,1,1,DIAMOND,919
2746,620,France,Male,36,8,0.0,2,1,1,145937.99,0,0,5,PLATINUM,675
2747,577,France,Female,35,10,0.0,2,1,1,25161.61,0,0,3,PLATINUM,723
2749,599,France,Male,25,6,120383.41,1,1,1,24903.09,0,0,5,DIAMOND,648
2750,481,France,Female,57,9,0.0,3,1,1,169719.35,1,1,3,SILVER,259
2751,704,France,Male,42,8,129735.3,2,1,1,179565.57,0,0,1,PLATINUM,361
2753,480,France,Female,28,6,0.0,2,0,0,48131.92,0,0,3,SILVER,921
2754,682,France,Male,42,0,0.0,1,1,1,160828.98,0,0,5,SILVER,262
2756,492,France,Male,29,1,144591.96,1,1,1,196293.76,0,0,3,SILVER,251
2757,444,France,Female,45,4,0.0,2,1,0,161653.5,1,1,3,DIAMOND,482
2758,624,France,Male,36,6,0.0,2,0,0,84635.64,0,0,5,DIAMOND,813
2759,709,France,Male,37,7,0.0,1,1,0,159486.76,0,0,5,SILVER,981
2764,660,France,Male,38,7,0.0,2,0,1,146585.53,0,0,2,GOLD,780
2765,667,France,Male,36,9,0.0,2,1,1,40062.29,0,0,4,SILVER,472
2766,705,France,Male,30,1,0.0,1,1,1,181300.32,0,0,5,SILVER,554
2768,669,France,Male,26,4,0.0,2,1,1,197594.34,0,0,2,GOLD,829
2770,676,France,Female,32,5,0.0,2,1,1,75465.41,0,0,5,DIAMOND,862
2773,559,France,Male,29,1,0.0,2,0,0,155639.76,0,0,1,DIAMOND,839
2774,564,France,Female,28,1,0.0,1,1,1,162428.05,0,0,3,PLATINUM,434
2776,689,France,Male,39,7,0.0,2,0,0,14917.09,0,0,2,PLATINUM,680
2782,646,France,Male,24,8,0.0,2,0,0,92612.88,0,0,3,GOLD,239
2783,597,France,Female,33,6,135703.59,2,0,0,74850.84,0,0,3,SILVER,438
2785,640,France,Male,43,7,132412.38,1,0,0,69584.3,1,1,5,SILVER,320
2787,805,France,Male,46,6,118022.06,3,1,0,162643.15,1,1,4,GOLD,719
2792,535,France,Female,45,2,0.0,2,0,1,170621.55,0,0,4,GOLD,921
2794,646,France,Male,52,8,59669.43,1,0,0,172495.81,1,1,3,SILVER,374
2795,515,France,Female,25,7,79543.59,1,0,1,38772.82,0,0,2,DIAMOND,509
2796,697,France,Female,39,6,151553.19,1,1,1,44946.29,0,0,4,SILVER,221
2799,760,France,Male,43,8,121911.59,1,1,0,193312.33,0,0,3,SILVER,224
2800,769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0,4,PLATINUM,401
2802,774,France,Male,53,4,113709.28,1,1,1,153887.93,1,1,3,PLATINUM,616
2804,648,France,Female,44,2,0.0,2,1,1,58652.23,0,0,5,DIAMOND,708
2805,688,France,Female,51,5,0.0,1,1,0,91624.11,1,1,4,PLATINUM,320
2807,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0,4,PLATINUM,357
2808,654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0,3,SILVER,911
2809,624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0,1,SILVER,994
2810,594,France,Female,30,10,0.0,2,1,1,124071.71,0,0,2,DIAMOND,757
2812,597,France,Male,28,2,0.0,3,1,1,78707.97,0,0,3,SILVER,793
2813,758,France,Female,52,7,125095.94,1,1,0,171189.83,1,1,2,PLATINUM,747
2816,683,France,Male,25,4,0.0,2,1,0,152698.24,0,0,3,PLATINUM,637
2818,669,France,Male,37,4,0.0,1,1,0,132540.33,0,0,5,PLATINUM,968
2819,730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0,4,PLATINUM,402
2820,622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0,2,GOLD,588
2824,628,France,Male,32,9,149136.31,2,1,1,16402.11,0,0,3,GOLD,859
2825,600,France,Male,40,1,141136.79,1,1,1,67803.83,0,0,5,SILVER,851
2826,693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0,5,SILVER,299
2827,704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0,1,GOLD,348
2831,626,France,Female,32,0,0.0,2,0,0,187172.54,0,0,4,GOLD,479
2832,582,France,Male,20,4,0.0,1,1,1,55763.66,0,0,5,SILVER,249
2834,850,France,Male,30,9,121535.18,1,0,0,40313.47,0,0,1,GOLD,531
2836,679,France,Male,60,8,0.0,2,1,1,51380.9,0,0,4,SILVER,797
2841,801,France,Male,38,5,0.0,2,1,0,66256.27,0,0,3,PLATINUM,940
2844,606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0,3,GOLD,331
2848,850,France,Female,41,5,0.0,2,1,1,34827.43,0,0,2,GOLD,914
2849,497,France,Male,41,9,0.0,1,0,0,22074.48,0,0,1,PLATINUM,1000
2850,764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0,4,DIAMOND,225
2851,603,France,Female,48,5,0.0,1,1,0,100478.6,1,1,2,PLATINUM,709
2852,609,France,Male,40,6,0.0,2,1,1,97416.34,0,0,1,DIAMOND,717
2853,487,France,Male,53,4,199689.49,1,1,1,24207.86,1,1,1,SILVER,726
2854,748,France,Male,33,1,142645.43,1,0,0,69132.66,0,0,5,GOLD,848
2858,607,France,Male,25,3,0.0,2,0,0,187048.72,0,0,3,DIAMOND,624
2860,674,France,Male,45,7,142072.02,1,1,0,37013.29,0,0,2,GOLD,710
2861,525,France,Female,25,6,0.0,2,1,0,89566.64,0,0,5,DIAMOND,476
2863,755,France,Female,43,9,0.0,2,1,0,18066.69,0,0,3,DIAMOND,690
2865,715,France,Male,21,6,76467.16,1,1,1,173511.72,0,0,4,GOLD,995
2866,727,France,Female,26,9,121508.28,1,1,1,146785.44,0,0,1,PLATINUM,253
2869,524,France,Male,22,9,0.0,2,1,0,74405.34,0,0,5,SILVER,992
2870,707,France,Female,55,1,0.0,2,0,1,54409.48,0,0,5,GOLD,709
2882,551,France,Male,37,3,0.0,2,1,1,50578.4,0,0,1,PLATINUM,936
2883,559,France,Female,38,8,95139.41,1,1,1,86575.46,0,0,4,PLATINUM,286
2884,620,France,Female,29,3,0.0,2,0,1,153392.28,0,0,3,SILVER,475
2886,449,France,Female,37,6,0.0,2,1,0,82176.48,0,0,5,DIAMOND,599
2889,594,France,Female,31,9,0.0,1,0,1,5719.11,0,0,5,GOLD,365
2892,601,France,Male,44,3,0.0,2,1,0,30607.11,0,0,4,SILVER,319
2893,657,France,Male,50,9,0.0,2,0,0,37171.46,0,0,4,GOLD,971
2894,531,France,Male,31,3,0.0,1,1,1,42589.33,0,0,1,DIAMOND,241
2896,782,France,Female,33,2,94493.03,1,0,1,101866.39,0,0,3,PLATINUM,324
2898,696,France,Male,52,6,139781.06,1,1,0,27445.4,1,1,3,DIAMOND,457
2899,586,France,Female,35,7,0.0,2,1,0,70760.69,0,0,4,PLATINUM,481
2901,498,France,Male,73,2,170241.7,2,1,1,165407.96,0,0,2,GOLD,539
2902,691,France,Female,33,1,128306.83,1,1,1,113580.79,0,0,2,PLATINUM,459
2903,568,France,Female,47,7,0.0,2,1,1,45978.39,0,0,2,GOLD,845
2904,715,France,Female,35,3,0.0,1,1,1,152012.36,0,0,4,GOLD,917
2907,539,France,Female,22,0,100885.93,2,1,1,38772.65,0,0,5,GOLD,725
2908,494,France,Male,69,9,93320.8,1,1,1,24489.44,0,0,2,SILVER,366
2910,596,France,Male,33,2,139451.67,1,0,0,63142.12,0,0,4,PLATINUM,640
2911,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0,1,SILVER,673
2913,787,France,Female,40,6,0.0,2,1,1,84151.98,0,0,3,SILVER,598
2914,604,France,Male,28,7,0.0,2,0,0,58595.64,0,0,3,SILVER,223
2916,651,France,Male,56,2,0.0,1,1,0,114522.68,1,1,4,GOLD,327
2917,698,France,Male,57,6,136325.48,2,1,1,72549.27,1,1,2,DIAMOND,687
2920,696,France,Female,33,4,0.0,2,1,1,73371.65,0,0,3,PLATINUM,348
2925,717,France,Female,76,9,138489.66,1,1,1,68400.14,0,0,2,GOLD,860
2926,510,France,Male,63,8,0.0,2,1,1,115291.86,0,0,2,SILVER,960
2927,632,France,Male,32,6,111589.33,1,1,1,170382.99,0,0,4,DIAMOND,782
2932,688,France,Female,54,9,0.0,1,1,0,191212.63,1,1,5,GOLD,746
2934,631,France,Male,33,7,0.0,1,1,1,58043.02,1,1,2,SILVER,715
2936,599,France,Male,44,10,118577.24,1,1,1,31448.52,0,0,2,SILVER,785
2938,730,France,Male,27,5,0.0,2,1,1,116081.93,0,0,3,GOLD,480
2939,533,France,Female,39,2,0.0,1,0,1,73669.94,1,1,2,GOLD,285
2942,850,France,Female,42,9,113311.11,1,1,1,198193.75,0,0,1,SILVER,988
2943,678,France,Female,41,9,0.0,1,0,0,13160.03,0,0,5,DIAMOND,911
2944,576,France,Male,32,7,0.0,2,1,0,4660.91,0,0,5,PLATINUM,722
2946,592,France,Male,42,1,147249.29,2,1,1,63023.02,0,0,2,GOLD,638
2947,774,France,Male,36,7,103688.19,1,0,1,118971.74,0,0,1,SILVER,275
2948,620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0,2,SILVER,271
2952,733,France,Male,51,10,141556.96,1,1,0,130189.53,0,0,3,SILVER,800
2953,650,France,Female,43,6,0.0,2,1,1,16301.91,0,0,1,GOLD,489
2954,538,France,Female,33,5,0.0,2,1,0,126962.41,0,0,3,DIAMOND,290
2955,577,France,Female,46,1,0.0,1,1,1,158750.53,0,0,4,SILVER,800
2956,792,France,Male,30,8,0.0,2,1,0,199644.2,0,0,5,SILVER,630
2957,686,France,Female,41,10,0.0,1,1,1,144272.71,1,1,5,GOLD,875
2958,589,France,Male,29,2,0.0,2,0,1,98320.27,0,0,5,DIAMOND,885
2959,530,France,Male,25,9,162560.32,1,1,0,64129.03,0,0,5,SILVER,451
2962,550,France,Male,38,9,140278.99,3,1,1,171457.06,1,1,5,GOLD,230
2963,655,France,Female,51,3,0.0,2,0,1,15801.02,0,0,1,SILVER,629
2964,721,France,Male,46,1,115764.32,2,0,0,102950.79,0,0,3,DIAMOND,804
2966,511,France,Male,45,5,68375.27,1,1,0,193160.25,1,1,1,DIAMOND,351
2969,681,France,Male,34,7,0.0,2,0,0,130686.59,0,0,4,DIAMOND,742
2970,815,France,Male,45,7,0.0,1,0,1,52885.23,1,1,5,SILVER,666
2973,591,France,Female,56,9,128882.49,1,1,1,196241.94,1,1,2,DIAMOND,658
2975,487,France,Male,37,6,0.0,2,1,1,126477.41,0,0,2,SILVER,701
2976,729,France,Male,39,4,121404.64,1,1,1,159618.17,0,0,3,GOLD,797
2978,580,France,Female,35,1,102097.33,1,0,1,168285.85,0,0,4,DIAMOND,778
2979,642,France,Male,40,1,154863.15,1,1,1,138052.51,0,0,4,SILVER,716
2984,663,France,Male,35,9,0.0,2,1,1,195580.28,0,0,2,DIAMOND,569
2985,840,France,Male,30,8,136291.71,1,1,0,54113.38,0,0,3,PLATINUM,938
2988,689,France,Male,47,1,93871.95,3,1,0,156878.42,1,1,4,DIAMOND,334
2991,584,France,Male,49,8,172713.44,1,1,0,113860.81,0,0,2,DIAMOND,475
2992,810,France,Female,51,5,0.0,2,0,1,184524.74,0,0,1,DIAMOND,527
2994,625,France,Female,39,3,130786.92,1,0,1,121316.07,0,0,2,DIAMOND,650
2995,535,France,Female,29,2,112367.34,1,1,0,185630.76,0,0,2,PLATINUM,989
2997,655,France,Female,26,7,106198.5,1,0,1,32020.42,0,0,3,DIAMOND,961
2998,751,France,Male,47,5,142669.93,2,1,0,162760.96,0,0,3,PLATINUM,627
2999,525,France,Male,33,1,112833.35,1,0,1,175178.56,0,0,3,PLATINUM,590
3000,532,France,Female,40,5,0.0,2,0,1,177099.71,0,0,4,DIAMOND,712
3003,580,France,Male,55,6,104305.74,1,0,1,175750.21,0,0,5,GOLD,432
3005,683,France,Male,39,4,0.0,2,1,0,171716.81,0,0,2,GOLD,913
3006,747,France,Female,45,1,114959.12,1,1,0,189362.39,1,1,1,DIAMOND,727
3007,602,France,Male,33,5,164704.38,1,0,1,180716.1,1,1,1,SILVER,342
3008,779,France,Male,62,10,119096.55,1,0,1,116977.89,0,0,1,GOLD,644
3009,551,France,Male,31,1,0.0,2,1,1,185105.44,0,0,4,SILVER,275
3010,666,France,Male,47,2,0.0,1,1,0,35046.97,1,1,4,GOLD,354
3012,849,France,Female,41,9,115465.28,1,1,0,103174.5,0,0,3,GOLD,623
3013,471,France,Female,27,4,0.0,2,1,0,122642.09,0,0,4,PLATINUM,346
3016,797,France,Male,32,10,114084.6,1,0,1,125782.29,0,0,1,SILVER,543
3018,588,France,Female,27,8,0.0,1,1,0,20066.38,0,0,5,DIAMOND,367
3019,577,France,Male,29,7,0.0,2,1,1,55473.15,0,0,5,GOLD,488
3020,571,France,Female,38,6,107193.82,2,0,0,38962.94,0,0,4,PLATINUM,670
3021,680,France,Male,36,3,116275.12,1,1,1,63795.8,0,0,4,GOLD,883
3023,618,France,Male,39,2,91068.56,1,1,0,26578.69,0,0,2,GOLD,244
3025,759,France,Female,39,6,0.0,2,1,1,140497.67,0,0,4,SILVER,500
3026,585,France,Male,40,7,0.0,2,0,0,146156.98,0,0,4,SILVER,270
3027,774,France,Female,42,3,137781.65,1,0,0,199316.19,0,0,1,SILVER,879
3030,676,France,Male,20,1,80569.73,1,0,0,68621.98,0,0,3,DIAMOND,381
3031,678,France,Female,22,4,174852.89,1,1,1,28149.06,0,0,3,PLATINUM,333
3033,787,France,Female,85,10,0.0,2,1,1,116537.96,0,0,2,GOLD,542
3034,770,France,Male,36,2,89800.14,1,1,1,105922.69,0,0,1,SILVER,676
3036,659,France,Male,43,1,106086.42,2,1,0,26900.63,0,0,5,GOLD,748
3037,693,France,Male,21,1,0.0,2,1,1,3494.02,0,0,3,PLATINUM,931
3038,744,France,Male,47,9,0.0,2,1,0,113163.17,0,0,2,PLATINUM,743
3040,716,France,Male,38,4,0.0,2,1,0,189678.7,0,0,3,GOLD,756
3041,671,France,Male,34,7,106603.74,2,1,1,26387.71,0,0,4,GOLD,303
3043,636,France,Female,38,1,0.0,1,1,0,45015.38,0,0,3,DIAMOND,360
3049,615,France,Male,32,4,0.0,2,1,1,6225.63,0,0,4,GOLD,294
3050,791,France,Female,44,5,0.0,2,1,1,123977.86,1,1,2,PLATINUM,430
3051,762,France,Male,53,1,102520.37,1,1,1,170195.4,0,0,2,SILVER,876
3052,607,France,Male,35,2,0.0,2,1,1,114190.3,0,0,3,SILVER,680
3053,601,France,Female,34,5,0.0,2,1,0,27022.57,0,0,3,PLATINUM,498
3055,812,France,Male,44,4,115049.15,2,1,0,165038.41,0,0,2,DIAMOND,223
3056,685,France,Male,58,1,104796.54,1,1,1,154181.41,0,0,3,GOLD,673
3057,680,France,Male,33,1,123082.08,1,1,0,134960.98,0,0,5,GOLD,302
3059,631,France,Female,33,8,0.0,2,0,0,117374.22,0,0,5,PLATINUM,970
3060,569,France,Female,43,7,0.0,2,1,1,77703.19,0,0,2,SILVER,271
3062,582,France,Female,40,9,0.0,3,1,1,60954.45,0,0,2,SILVER,645
3063,609,France,Male,32,7,71872.19,1,1,1,151924.9,0,0,2,SILVER,484
3065,503,France,Male,42,8,104430.08,1,1,1,147557.71,0,0,5,GOLD,759
