,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
6062,718,Spain,Male,32,8,0.0,2,1,1,41399.33,0,0,5,GOLD,685
6069,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0,0,4,DIAMOND,221
6070,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0,0,1,DIAMOND,391
6071,625,Spain,Male,52,8,121161.57,1,1,0,48988.28,0,0,3,DIAMOND,275
6080,659,Spain,Female,42,2,0.0,1,0,0,162734.31,1,1,1,SILVER,674
6086,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0,0,5,DIAMOND,316
6095,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0,0,2,GOLD,224
6101,833,Spain,Male,32,6,0.0,1,1,1,44323.22,1,1,4,GOLD,775
6102,642,Spain,Female,36,6,0.0,2,1,1,97938.59,0,0,4,PLATINUM,285
6113,596,Spain,Male,36,2,0.0,2,0,1,125557.95,0,0,4,SILVER,867
6117,850,Spain,Male,37,2,0.0,2,1,0,119969.99,0,0,2,DIAMOND,272
6123,465,Spain,Female,33,6,0.0,2,1,1,95500.98,0,0,4,PLATINUM,927
6124,736,Spain,Male,32,7,0.0,1,0,1,79082.62,0,0,2,DIAMOND,925
6134,699,Spain,Female,25,8,0.0,2,1,1,52404.47,0,0,5,SILVER,248
6135,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0,0,1,SILVER,525
6136,780,Spain,Female,33,6,145580.61,1,1,1,154598.56,0,0,4,GOLD,610
6144,693,Spain,Female,46,3,151709.33,1,1,0,180736.24,0,0,1,SILVER,695
6145,530,Spain,Female,22,7,0.0,2,1,0,104170.48,0,0,5,PLATINUM,516
6146,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0,0,4,SILVER,298
6149,643,Spain,Male,34,6,0.0,2,1,1,116046.22,0,0,3,DIAMOND,596
6151,727,Spain,Female,31,10,96997.09,2,0,0,76614.04,0,0,2,DIAMOND,550
6156,794,Spain,Male,33,8,0.0,2,0,0,91340.02,0,0,2,PLATINUM,536
6165,619,Spain,Female,41,8,0.0,3,1,1,79866.73,1,1,2,GOLD,998
6167,657,Spain,Male,75,7,126273.95,1,0,1,91673.6,0,0,1,GOLD,554
6171,617,Spain,Male,61,3,113858.95,1,1,1,38129.22,0,0,1,GOLD,422
6175,503,Spain,Male,31,4,0.0,2,1,1,21645.06,0,0,1,DIAMOND,843
6180,579,Spain,Male,37,4,0.0,2,1,1,32246.63,0,0,3,SILVER,464
6184,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1,1,5,DIAMOND,795
6190,581,Spain,Female,43,4,170172.9,1,0,1,100236.02,0,0,4,GOLD,968
6199,449,Spain,Female,33,8,0.0,2,0,0,156792.89,0,0,1,GOLD,651
6202,690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0,0,3,DIAMOND,789
6203,599,Spain,Female,49,2,0.0,2,1,0,111190.53,0,0,5,SILVER,427
6206,802,Spain,Male,51,7,0.0,1,0,1,40855.79,0,0,3,SILVER,590
6210,522,Spain,Male,30,3,0.0,2,1,0,145490.85,0,0,4,SILVER,654
6212,730,Spain,Female,62,2,0.0,2,1,1,162889.1,0,0,3,GOLD,540
6215,553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0,0,1,PLATINUM,699
6218,707,Spain,Male,43,10,0.0,2,1,0,118368.2,0,0,1,GOLD,479
6219,636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0,0,4,SILVER,564
6235,674,Spain,Male,36,2,0.0,2,1,1,182787.17,0,0,1,GOLD,353
6244,670,Spain,Female,20,4,0.0,2,1,0,119759.24,0,0,2,PLATINUM,920
6245,591,Spain,Male,39,8,0.0,2,0,0,42392.24,0,0,1,GOLD,302
6261,708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0,0,2,SILVER,406
6266,537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0,0,3,SILVER,808
6269,652,Spain,Female,36,1,0.0,2,1,1,19302.78,0,0,3,GOLD,219
6270,696,Spain,Male,24,9,0.0,1,0,0,10883.52,0,0,3,SILVER,916
6273,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1,1,5,GOLD,973
6275,642,Spain,Female,33,9,0.0,2,1,1,150475.14,0,0,4,GOLD,341
6277,604,Spain,Female,34,3,0.0,2,1,0,38587.7,0,0,1,DIAMOND,407
6279,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1,1,2,DIAMOND,918
6287,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0,0,1,PLATINUM,308
6289,633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1,1,5,SILVER,944
6291,563,Spain,Male,24,7,0.0,2,0,0,16319.56,0,0,5,SILVER,769
6295,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1,1,2,GOLD,315
6302,557,Spain,Male,42,4,0.0,2,0,1,86642.38,0,0,2,GOLD,569
6310,685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0,0,1,PLATINUM,689
6315,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1,1,1,SILVER,770
6320,618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0,0,2,SILVER,734
6324,729,Spain,Female,28,0,0.0,2,1,1,31165.06,1,1,3,PLATINUM,433
6327,667,Spain,Female,36,3,121542.57,2,1,1,186841.71,0,0,5,PLATINUM,252
6328,790,Spain,Female,41,7,109508.68,1,0,0,86776.38,0,0,3,SILVER,233
6334,608,Spain,Female,35,6,0.0,2,1,1,143463.28,0,0,4,DIAMOND,253
6337,730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0,0,2,DIAMOND,348
6340,790,Spain,Male,37,8,0.0,2,1,1,149418.41,0,0,4,GOLD,348
6343,627,Spain,Female,55,6,0.0,1,0,0,91943.94,1,1,3,SILVER,396
6348,699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0,0,2,PLATINUM,240
6354,660,Spain,Female,42,5,0.0,3,1,1,189016.24,1,1,5,GOLD,351
6355,618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0,0,5,PLATINUM,644
6362,629,Spain,Male,34,8,0.0,2,1,1,180595.02,0,0,3,SILVER,835
6363,678,Spain,Female,40,4,113794.22,1,1,0,16618.76,0,0,4,PLATINUM,831
6364,527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,0,5,SILVER,882
6365,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1,1,2,SILVER,947
6368,663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,1,2,SILVER,548
6375,524,Spain,Female,64,5,0.0,1,1,0,136079.64,1,1,2,GOLD,364
6381,720,Spain,Male,33,3,123783.91,2,1,1,142903.44,0,0,2,SILVER,649
6386,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1,1,4,PLATINUM,499
6390,574,Spain,Female,37,7,0.0,2,1,0,32262.28,0,0,2,DIAMOND,737
6392,611,Spain,Female,28,3,96381.68,2,1,0,181419.29,0,0,3,GOLD,855
6397,550,Spain,Female,33,9,72788.03,1,1,1,103608.06,0,0,2,PLATINUM,487
6398,593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0,0,5,GOLD,608
6400,676,Spain,Female,30,5,0.0,2,0,0,179066.58,0,0,3,DIAMOND,705
6404,649,Spain,Female,49,2,0.0,1,1,0,84863.85,1,1,3,DIAMOND,226
6405,509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0,0,3,PLATINUM,824
6408,729,Spain,Male,44,4,107726.93,2,1,0,153064.87,0,0,5,SILVER,456
6410,689,Spain,Female,63,1,0.0,2,1,1,186526.12,0,0,1,GOLD,371
6417,790,Spain,Male,37,6,0.0,2,1,1,119484.01,0,0,4,GOLD,413
6418,754,Spain,Female,27,8,0.0,2,0,0,121821.16,0,0,3,DIAMOND,307
6423,652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0,0,4,SILVER,900
6426,743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0,0,2,SILVER,775
6429,713,Spain,Male,38,6,116980.78,2,0,1,76038.38,0,0,3,GOLD,503
6430,678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0,0,3,DIAMOND,893
6431,540,Spain,Male,39,1,0.0,1,0,1,108419.41,0,0,2,DIAMOND,727
6433,415,Spain,Male,53,5,167259.44,1,1,1,22357.25,0,0,2,DIAMOND,929
6439,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1,1,3,DIAMOND,302
6446,529,Spain,Male,34,9,0.0,1,1,1,93208.22,0,0,3,DIAMOND,562
6447,619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0,0,4,DIAMOND,241
6448,680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0,0,1,GOLD,460
6451,636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0,0,1,PLATINUM,332
6452,538,Spain,Male,43,5,0.0,2,1,0,126933.73,0,0,4,DIAMOND,587
6454,597,Spain,Male,35,0,127510.99,1,1,1,155356.34,0,0,4,SILVER,868
6457,615,Spain,Male,51,6,81818.49,1,1,1,169149.38,0,0,3,SILVER,454
6465,730,Spain,Male,26,6,0.0,2,1,1,185808.7,0,0,4,GOLD,325
6479,648,Spain,Male,49,5,0.0,1,1,0,149946.43,1,1,4,GOLD,549
6484,719,Spain,Male,44,2,0.0,2,1,0,196582.19,0,0,5,GOLD,660
6506,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1,1,2,GOLD,815
6510,619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1,1,5,GOLD,862
6513,513,Spain,Female,41,9,107135.04,2,1,1,160546.58,0,0,1,DIAMOND,576
6514,563,Spain,Male,26,7,0.0,2,0,0,6139.74,0,0,4,DIAMOND,743
6516,607,Spain,Female,32,7,0.0,3,0,1,10674.62,0,0,4,DIAMOND,701
6518,521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1,1,3,GOLD,772
6523,671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,0,2,GOLD,598
6528,604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0,0,2,DIAMOND,799
6529,836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,0,1,GOLD,645
6534,622,Spain,Male,27,9,139834.93,1,1,1,152733.89,0,0,2,DIAMOND,972
6537,521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0,0,3,DIAMOND,818
6541,748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0,0,4,GOLD,811
6545,433,Spain,Male,27,2,0.0,2,1,1,153698.65,0,0,2,DIAMOND,415
6551,525,Spain,Female,30,5,0.0,2,0,1,149195.44,0,0,4,SILVER,802
6557,504,Spain,Male,40,5,0.0,2,0,0,146703.36,0,0,2,SILVER,538
6567,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,1,4,SILVER,857
6570,685,Spain,Male,38,4,0.0,2,1,1,35884.91,0,0,4,DIAMOND,966
6582,525,Spain,Female,60,7,0.0,2,0,1,168034.9,0,0,1,GOLD,895
6588,539,Spain,Male,28,5,0.0,2,1,0,48382.4,0,0,1,DIAMOND,830
6590,696,Spain,Female,30,0,0.0,2,1,1,9002.8,0,0,5,SILVER,447
6595,601,Spain,Male,24,7,0.0,2,0,0,144660.42,0,0,4,SILVER,295
6598,586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,0,3,DIAMOND,423
6605,771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,0,5,SILVER,288
6611,568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0,0,1,DIAMOND,939
6616,606,Spain,Male,33,8,0.0,2,1,1,63176.77,0,0,2,DIAMOND,640
6625,657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0,0,1,PLATINUM,476
6628,596,Spain,Male,57,6,0.0,2,1,1,72402.0,0,0,1,DIAMOND,627
6632,694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,0,2,PLATINUM,636
6633,729,Spain,Female,42,7,0.0,2,1,0,58268.2,1,1,1,PLATINUM,226
6641,611,Spain,Female,33,7,0.0,2,1,1,3729.89,0,0,1,DIAMOND,976
6643,717,Spain,Female,34,1,0.0,2,1,0,119313.74,0,0,4,DIAMOND,533
6646,685,Spain,Female,42,2,0.0,2,0,0,199992.48,0,0,2,SILVER,810
6649,605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,0,3,PLATINUM,255
6657,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,0,4,DIAMOND,400
6665,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,0,4,DIAMOND,671
6666,588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0,0,3,GOLD,447
6667,622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,0,1,SILVER,471
6670,758,Spain,Female,43,10,0.0,2,1,1,55313.44,0,0,2,GOLD,995
6672,827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,0,3,DIAMOND,520
6675,654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,0,2,SILVER,596
6676,619,Spain,Male,52,8,0.0,2,1,1,123242.11,0,0,1,PLATINUM,239
6677,642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,0,3,PLATINUM,649
6678,472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,0,4,PLATINUM,829
6679,470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0,0,1,GOLD,536
6682,640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0,0,1,PLATINUM,540
6683,454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0,0,2,DIAMOND,325
6686,621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0,0,5,PLATINUM,710
6689,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,0,5,SILVER,419
6691,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0,0,1,DIAMOND,689
6700,787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0,0,5,DIAMOND,637
6715,808,Spain,Female,67,10,124577.15,1,0,1,169894.4,0,0,5,GOLD,259
6716,515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0,0,1,PLATINUM,935
6717,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1,1,2,SILVER,251
6726,628,Spain,Male,50,8,0.0,1,0,0,144366.83,1,1,2,GOLD,407
6730,631,Spain,Male,46,9,160736.63,1,0,1,93503.02,0,0,3,SILVER,576
6737,715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0,0,2,SILVER,294
6741,613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0,0,4,DIAMOND,484
6745,552,Spain,Male,55,3,0.0,1,1,1,40333.94,0,0,4,SILVER,466
6746,640,Spain,Male,39,3,0.0,1,1,1,105997.25,0,0,1,SILVER,540
6749,684,Spain,Female,24,9,79263.9,1,0,1,196574.48,0,0,4,SILVER,484
6752,624,Spain,Male,38,7,123906.55,1,1,0,135096.78,0,0,4,GOLD,799
6753,661,Spain,Male,38,7,143006.7,1,1,1,15650.89,0,0,2,SILVER,689
6754,627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0,0,3,PLATINUM,768
6755,812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0,0,1,PLATINUM,730
6757,717,Spain,Male,36,2,102989.83,2,0,1,49185.57,0,0,5,SILVER,313
6758,693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0,0,5,GOLD,944
6767,608,Spain,Male,48,7,75801.74,1,1,0,125762.95,0,0,4,PLATINUM,964
6768,599,Spain,Male,42,6,0.0,2,1,0,113868.4,0,0,4,SILVER,837
6776,621,Spain,Female,43,8,0.0,1,0,0,102806.6,0,0,1,DIAMOND,590
6785,621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0,0,1,PLATINUM,680
6790,487,Spain,Female,40,6,136093.74,1,0,1,193408.43,0,0,2,SILVER,677
6792,606,Spain,Male,34,3,161572.24,1,0,1,191076.22,0,0,3,PLATINUM,893
6795,577,Spain,Male,48,6,179852.26,1,1,0,193580.32,0,0,2,GOLD,782
6801,637,Spain,Male,43,8,0.0,1,1,0,12156.93,1,1,5,DIAMOND,317
6815,606,Spain,Male,36,0,94153.56,1,0,1,120138.27,0,0,3,DIAMOND,937
6819,568,Spain,Male,39,5,0.0,2,1,1,129569.92,0,0,4,SILVER,594
6823,581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1,1,4,DIAMOND,766
6825,529,Spain,Female,44,1,0.0,2,0,0,14161.3,0,0,4,DIAMOND,786
6836,715,Spain,Male,42,6,0.0,2,1,1,128745.69,0,0,4,SILVER,289
6846,689,Spain,Female,40,5,154251.67,1,0,1,118319.5,0,0,3,PLATINUM,561
6854,738,Spain,Male,36,5,0.0,2,1,1,96881.32,0,0,1,GOLD,856
6861,605,Spain,Male,41,5,103154.66,1,0,0,143203.78,0,0,1,GOLD,380
6863,564,Spain,Female,24,6,149592.14,1,1,1,153771.8,0,0,2,GOLD,301
6866,675,Spain,Male,32,8,197436.82,1,1,1,52710.7,0,0,3,DIAMOND,236
6867,656,Spain,Female,32,1,104254.27,1,1,1,17034.37,0,0,3,PLATINUM,715
6869,685,Spain,Female,30,2,0.0,3,1,1,172576.43,1,1,5,PLATINUM,894
6877,614,Spain,Female,37,9,0.0,2,1,1,62023.1,0,0,2,SILVER,639
6881,631,Spain,Male,29,3,0.0,2,1,1,197963.46,0,0,3,DIAMOND,463
6894,690,Spain,Male,26,8,116318.23,1,1,1,83253.05,0,0,2,PLATINUM,713
6898,575,Spain,Male,41,2,100062.39,1,0,0,126307.25,0,0,1,GOLD,599
6900,674,Spain,Female,41,4,126605.14,1,1,1,166694.93,0,0,2,GOLD,595
6902,457,Spain,Male,44,7,0.0,2,0,0,185992.36,0,0,4,PLATINUM,717
6906,688,Spain,Female,46,3,0.0,2,0,1,104902.68,0,0,2,PLATINUM,752
6908,733,Spain,Female,38,5,0.0,2,1,1,1271.51,0,0,2,PLATINUM,770
6909,666,Spain,Male,43,5,0.0,2,1,0,29346.1,0,0,2,SILVER,464
6910,511,Spain,Female,40,1,0.0,1,1,1,184118.73,0,0,3,PLATINUM,534
6918,597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0,0,3,PLATINUM,676
6921,679,Spain,Female,39,7,91187.9,1,0,1,6075.36,0,0,4,PLATINUM,631
6924,668,Spain,Male,43,1,147167.25,1,0,0,141679.73,0,0,1,DIAMOND,431
6933,708,Spain,Male,46,7,68799.72,1,1,1,39704.14,0,0,5,PLATINUM,287
6934,550,Spain,Male,39,2,116120.19,2,1,1,195638.13,0,0,1,GOLD,805
6943,719,Spain,Male,40,4,128389.12,1,1,1,176091.31,0,0,1,DIAMOND,979
6947,715,Spain,Male,31,7,0.0,1,1,1,149970.59,0,0,1,PLATINUM,707
6948,750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1,1,1,PLATINUM,263
6950,652,Spain,Female,38,6,123081.84,2,1,1,188657.97,0,0,5,PLATINUM,305
6955,738,Spain,Male,35,8,127290.61,1,1,0,16081.62,0,0,2,SILVER,620
6958,679,Spain,Male,33,4,96110.22,1,1,0,1173.23,0,0,2,SILVER,681
6959,617,Spain,Female,46,3,106521.49,1,0,1,86587.37,0,0,4,DIAMOND,693
6963,613,Spain,Male,39,8,118201.41,1,1,0,23315.59,0,0,1,DIAMOND,333
6965,584,Spain,Female,30,5,0.0,2,1,1,185201.58,0,0,2,SILVER,564
6969,619,Spain,Female,38,6,0.0,2,1,1,117616.29,0,0,5,GOLD,968
6975,556,Spain,Male,38,2,115463.16,1,1,0,150679.65,0,0,3,SILVER,350
6976,701,Spain,Female,39,9,0.0,2,1,1,110043.88,0,0,1,GOLD,693
6977,587,Spain,Male,42,5,120233.83,1,1,0,194890.33,0,0,4,PLATINUM,736
6986,627,Spain,Male,48,1,132759.8,1,1,0,78899.22,0,0,5,GOLD,419
6996,623,Spain,Female,50,2,87116.71,1,1,1,104382.11,0,0,5,SILVER,970
6998,666,Spain,Female,47,5,0.0,1,0,0,166650.9,1,1,3,SILVER,988
7012,850,Spain,Male,44,8,0.0,2,1,1,183617.32,0,0,1,GOLD,783
7014,463,Spain,Female,35,2,0.0,2,1,1,1950.93,0,0,2,DIAMOND,803
7016,741,Spain,Male,50,1,78737.61,1,1,1,13018.96,0,0,3,PLATINUM,261
7017,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1,1,1,GOLD,989
7025,569,Spain,Female,51,3,0.0,3,1,0,75084.96,1,1,2,SILVER,411
7031,478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1,1,2,GOLD,706
7032,615,Spain,Male,41,4,0.0,1,0,1,149278.96,0,0,2,PLATINUM,404
7033,651,Spain,Male,45,4,0.0,2,0,0,193009.21,0,0,4,DIAMOND,344
7047,785,Spain,Female,31,2,121691.54,2,0,0,81778.72,0,0,4,PLATINUM,922
7048,563,Spain,Male,57,6,0.0,2,1,1,39297.48,0,0,2,DIAMOND,263
7051,643,Spain,Male,43,1,0.0,2,1,1,145764.4,0,0,5,GOLD,307
7054,769,Spain,Male,38,6,0.0,2,0,0,104393.78,0,0,5,PLATINUM,390
7065,527,Spain,Male,53,8,0.0,1,1,1,51711.57,0,0,1,SILVER,488
7066,729,Spain,Female,42,1,0.0,2,1,1,149535.97,0,0,5,SILVER,263
7071,698,Spain,Female,63,5,0.0,1,1,1,173576.71,0,0,5,SILVER,545
7083,665,Spain,Female,32,10,0.0,1,1,1,22487.45,0,0,4,PLATINUM,709
7087,675,Spain,Female,35,8,155621.08,1,0,1,35177.31,0,0,1,PLATINUM,977
7089,635,Spain,Female,48,2,0.0,2,1,1,136551.25,0,0,4,GOLD,514
7092,758,Spain,Male,40,3,0.0,2,0,0,96097.65,0,0,1,DIAMOND,864
7096,559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1,1,2,SILVER,707
7097,754,Spain,Female,50,7,146777.44,2,0,1,150685.52,0,0,1,GOLD,517
7100,650,Spain,Male,24,8,108881.73,1,1,0,104492.83,0,0,3,SILVER,853
7101,831,Spain,Female,44,10,0.0,1,0,1,47729.33,0,0,2,GOLD,924
7104,577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0,0,4,DIAMOND,719
7105,576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0,0,3,SILVER,291
7108,806,Spain,Female,37,2,137794.18,2,0,1,75232.02,0,0,2,SILVER,691
7110,679,Spain,Female,28,9,0.0,2,0,1,61761.77,0,0,3,GOLD,293
7111,850,Spain,Female,39,6,0.0,2,1,0,103921.43,0,0,3,GOLD,491
7117,564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1,1,1,PLATINUM,279
7120,796,Spain,Female,23,3,146584.19,2,0,0,125445.8,0,0,4,SILVER,802
7122,527,Spain,Female,46,10,131414.76,1,1,0,54947.51,0,0,4,DIAMOND,599
7128,553,Spain,Male,38,1,181110.13,2,1,0,184544.59,0,0,4,PLATINUM,300
7129,850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0,0,1,GOLD,590
7132,707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1,1,2,DIAMOND,244
7135,681,Spain,Female,57,2,173306.13,1,0,1,131964.66,0,0,3,DIAMOND,870
7140,703,Spain,Male,39,6,152685.4,1,0,0,183656.12,0,0,2,DIAMOND,994
7142,612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1,1,4,SILVER,642
7147,724,Spain,Male,36,1,0.0,2,1,0,52462.25,0,0,3,GOLD,660
7148,770,Spain,Male,30,8,0.0,2,0,1,50839.85,0,0,3,GOLD,597
7153,574,Spain,Male,36,3,0.0,2,1,1,8559.66,0,0,5,DIAMOND,644
7162,607,Spain,Male,34,9,132439.99,1,1,0,177747.72,0,0,3,PLATINUM,768
7166,618,Spain,Female,40,8,0.0,2,1,0,80204.38,0,0,3,DIAMOND,897
7173,744,Spain,Female,30,1,124037.28,1,1,1,142210.94,0,0,5,DIAMOND,334
7183,703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0,0,2,SILVER,764
7199,649,Spain,Female,32,7,0.0,1,1,0,28797.32,0,0,4,PLATINUM,537
7202,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,0,1,PLATINUM,255
7204,686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0,0,2,PLATINUM,232
7207,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0,0,3,GOLD,779
7210,648,Spain,Female,28,9,102282.61,1,1,1,157891.11,0,0,1,DIAMOND,472
7220,718,Spain,Male,40,9,0.0,2,0,0,121537.91,0,0,4,GOLD,299
7222,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0,0,3,GOLD,920
7224,751,Spain,Female,34,8,127095.14,2,0,0,479.54,0,0,2,DIAMOND,995
7227,704,Spain,Female,24,2,0.0,1,1,0,35600.25,1,1,3,PLATINUM,443
7234,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0,0,2,SILVER,428
7236,424,Spain,Male,34,7,0.0,1,1,1,16250.61,0,0,4,PLATINUM,640
7238,697,Spain,Male,62,7,0.0,1,1,0,129188.18,1,1,4,DIAMOND,547
7242,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,1,5,DIAMOND,339
7248,605,Spain,Female,57,2,0.0,3,1,0,66652.75,1,1,3,PLATINUM,502
7250,604,Spain,Female,28,6,0.0,2,1,1,69056.26,0,0,4,SILVER,634
7253,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1,1,2,DIAMOND,384
7259,625,Spain,Male,32,7,106957.28,1,1,1,134794.02,0,0,2,SILVER,470
7262,641,Spain,Female,40,4,101090.27,1,1,1,51703.09,0,0,5,GOLD,447
7264,434,Spain,Male,33,3,0.0,1,1,1,2739.71,0,0,5,PLATINUM,556
7266,762,Spain,Female,60,10,168920.75,1,1,0,31445.03,1,1,4,SILVER,909
7273,660,Spain,Male,38,6,109869.32,1,1,1,154641.91,0,0,3,PLATINUM,688
7282,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1,1,5,SILVER,846
7284,667,Spain,Male,35,4,97585.32,2,0,0,57213.46,0,0,4,GOLD,369
7287,644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0,0,3,SILVER,543
7289,627,Spain,Female,35,7,0.0,1,1,0,187718.26,0,0,4,GOLD,256
7291,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1,1,4,DIAMOND,811
7292,744,Spain,Male,34,3,0.0,2,1,0,27244.35,0,0,2,PLATINUM,764
7308,663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1,1,3,GOLD,654
7309,547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0,0,5,PLATINUM,282
7318,632,Spain,Female,32,1,0.0,2,1,0,19525.65,0,0,1,GOLD,523
7323,742,Spain,Male,24,8,0.0,2,1,0,4070.28,0,0,4,DIAMOND,255
7325,761,Spain,Female,34,2,0.0,2,1,0,61251.25,0,0,3,SILVER,741
7327,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,1,3,PLATINUM,824
7331,797,Spain,Male,59,4,129321.44,1,1,1,93624.55,0,0,3,GOLD,245
7333,699,Spain,Male,43,2,136487.86,2,1,0,82815.93,0,0,4,PLATINUM,237
7339,499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1,1,5,SILVER,662
7341,850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1,1,3,PLATINUM,431
7347,553,Spain,Male,42,7,0.0,2,1,0,7680.23,0,0,3,SILVER,869
7348,448,Spain,Male,25,2,0.0,2,0,0,95215.73,0,0,2,PLATINUM,843
7350,669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,0,1,GOLD,632
7351,654,Spain,Male,34,5,0.0,2,1,0,159311.46,0,0,3,PLATINUM,527
